id,reviewer,rating,text
,,5,페미라서 잘린거 맞지요.. 그 분 뽑았으면 가게 사장 + 가게에 내점하는 남자손님들은 죄다 한남이니 예비 범죄자로 볼텐데... 정상적으로 일을 할 수 없는 사람을 거른건데 왜 비난들을 하시는지?? ^^
ChdDSUhNMG9nS0VJQ0FnSUNLMGJhcmhRRRAB,Gerald Arsenault,5,이쁘고 분위기 좋은카페입니다. 업무차 일산 갔다가 잠시 들렸는데 좋은 느낌에 괜찬은 카페 건지고 갑니다 제주녹차케익 추천 합니다.강추임
,Gerald Arsenault,,
,,5,이쁘고 분위기 좋은카페입니다. 업무차 일산 갔다가 잠시 들렸는데 좋은 느낌에 괜찬은 카페 건지고 갑니다 제주녹차케익 추천 합니다.강추임
ChdDSUhNMG9nS0VJQ0FnSUNLd1A2WmhBRRAB,이발스,5,자영업자가 본인 돈줘가면서 내 가게에 오는 고객들 응대하는 사람을 뽑아야되는 자린데 누가봐도 페미다? 이건 못참지 ㄹㅇㅋㅋ  번창하세요~
,이발스,,
,,5,자영업자가 본인 돈줘가면서 내 가게에 오는 고객들 응대하는 사람을 뽑아야되는 자린데 누가봐도 페미다? 이건 못참지 ㄹㅇㅋㅋ  번창하세요~
ChdDSUhNMG9nS0VJQ0FnSUQ4bmFLWm13RRAB,정진환,3,"커피 맛있고 인테리어 깔끔한 커피숍 입니다. 인테리어 디자인에 신경 쓴 나머지 불편한 점이  있어요. 카운터 앞쪽 바닥에 자갈과 대리석 판으로 되어 있는데, 이쁜데 불편합니다. 음료를 들고가는 쟁반과 음료 바닥이 미끄러워서 쟁반 위에서 움직입니다. 음료 쏟을뻔 했습니다. 음료받침도 미끄러운 철제 제질로 되어 사용하지 않았습니다. 의자는 무거운 편이어서 빼고 넣기 힘듭니다. 내부에 화장실 없습니다."
,정진환,,
,,3,"커피 맛있고 인테리어 깔끔한 커피숍 입니다. 인테리어 디자인에 신경 쓴 나머지 불편한 점이  있어요. 카운터 앞쪽 바닥에 자갈과 대리석 판으로 되어 있는데, 이쁜데 불편합니다. 음료를 들고가는 쟁반과 음료 바닥이 미끄러워서 쟁반 위에서 움직입니다. 음료 쏟을뻔 했습니다. 음료받침도 미끄러운 철제 제질로 되어 사용하지 않았습니다. 의자는 무거운 편이어서 빼고 넣기 힘듭니다. 내부에 화장실 없습니다."
ChdDSUhNMG9nS0VJQ0FnSUNLd1BHTTVBRRAB,자신감,5,사장님 너무 멋지세요^^ 여성분들 아름답고 매너있고... 근데 그렇지 않는 특정분들 때문에 문제죠... 커피 너무 맛있어요
,자신감,,
,,5,사장님 너무 멋지세요^^ 여성분들 아름답고 매너있고... 근데 그렇지 않는 특정분들 때문에 문제죠... 커피 너무 맛있어요
ChdDSUhNMG9nS0VJQ0FnSUNLd09iRGlRRRAB,"Snail1 Sir,",5,개꿀돼지년들 무시하시고 항상 행복하시기를 바랍니다. 그깟 꿀돼지들 없어도 장사하시는데 지장 1도 없을거니까 걱정ㄴㄴㅎㅎㅎㅎㅎ
,"Snail1 Sir,",,
,,5,개꿀돼지년들 무시하시고 항상 행복하시기를 바랍니다. 그깟 꿀돼지들 없어도 장사하시는데 지장 1도 없을거니까 걱정ㄴㄴㅎㅎㅎㅎㅎ
ChZDSUhNMG9nS0VJQ0FnSUNLd05tTEV3EAE,예스훤,5,남성전용카페가 아니고 정상인 전용카페겠죠 ㅎㅎ  본인들이 만든 세상 열심히 살아보세요  제발 페미티나게좀 다녀주시구요.. 알아서 거르게..  사장된 입장에서 누가 뽑고싶겠음 허구한날 예민~ 하고 불편하신분들을..
,예스훤,,
,,5,남성전용카페가 아니고 정상인 전용카페겠죠 ㅎㅎ  본인들이 만든 세상 열심히 살아보세요  제발 페미티나게좀 다녀주시구요.. 알아서 거르게..  사장된 입장에서 누가 뽑고싶겠음 허구한날 예민~ 하고 불편하신분들을..
ChdDSUhNMG9nS0VJQ0FnSUNLd092ZXJRRRAB,Leereum Sung,5,맛있어요!! 투블럭 페미 여직원 있었으면 재료들 허버허버들 쳐먹고 있었을텐데 그렇지 않아서 그런지 너무너무 좋구만유
,Leereum Sung,,
,,5,맛있어요!! 투블럭 페미 여직원 있었으면 재료들 허버허버들 쳐먹고 있었을텐데 그렇지 않아서 그런지 너무너무 좋구만유
ChZDSUhNMG9nS0VJQ0FnSUNLd09tdEN3EAE,magpie,1,페미니스트 출입 금지라고 써붙여주세요. 많은 분들이 거를 수 있게요~ 당당한 신념이면 당당하게 붙여놓으세요.
,magpie,,
,,1,페미니스트 출입 금지라고 써붙여주세요. 많은 분들이 거를 수 있게요~ 당당한 신념이면 당당하게 붙여놓으세요.
ChdDSUhNMG9nS0VJQ0FnSUNLX2NEenV3RRAB,베지밀,5,"아주 분위기 좋고 괜찮았어요.. 이상한 똘아이같은 썩은 페미.. 채용안해서 더 좋았구요.. 일베, 페미는 이 사회에서 없어져야할 존재이니까요.."
,베지밀,,
,,5,"아주 분위기 좋고 괜찮았어요.. 이상한 똘아이같은 썩은 페미.. 채용안해서 더 좋았구요.. 일베, 페미는 이 사회에서 없어져야할 존재이니까요.."
ChZDSUhNMG9nS0VJQ0FnSURLbkttNldREAE,TAE RA KIM,5,오늘 영혼보내서 가봤는데 너무 좋더라구요. 무엇보다 육수냄새가 안나서 너무 상쾌했어요 사장님 번성하시고 체인점 많이 여세요ㅎㅎ
,TAE RA KIM,,
,,5,오늘 영혼보내서 가봤는데 너무 좋더라구요. 무엇보다 육수냄새가 안나서 너무 상쾌했어요 사장님 번성하시고 체인점 많이 여세요ㅎㅎ
ChZDSUhNMG9nS0VJQ0FnSUNLb0l6WUVREAE,박리사,5,팩트 말씀드림 남 여 싸움이 아님 정상적인 남 여 vs 희귀 꼴페미 싸움임. 제 여자친구가 내일 응원해주러 가자네요 ㅋ 현실에 존재하지않는 꼴펨 출렁출렁 화이팅ㅋㅋ
,박리사,,
,,5,팩트 말씀드림 남 여 싸움이 아님 정상적인 남 여 vs 희귀 꼴페미 싸움임. 제 여자친구가 내일 응원해주러 가자네요 ㅋ 현실에 존재하지않는 꼴펨 출렁출렁 화이팅ㅋㅋ
ChZDSUhNMG9nS0VJQ0FnSURxazRYNUpnEAE,세래,1,아메리카노 맛없어용 얼그레이 케이크는 별로 안 달대서 기대했는데 진짜 안 달기만 하네요 개인차는 있겠지만 전 별로... 얼그레이 케잌 환장하는 사람인데 딱히 재방문의사없으요
,세래,,
,,1,아메리카노 맛없어용 얼그레이 케이크는 별로 안 달대서 기대했는데 진짜 안 달기만 하네요 개인차는 있겠지만 전 별로... 얼그레이 케잌 환장하는 사람인데 딱히 재방문의사없으요
ChdDSUhNMG9nS0VJQ0FnSUNLb01hRnJBRRAB,platina h,5,잘되나 봐라 해서 봣는데 실제로 별점테러를 제대로 방어하고잇네요? 화력부족한거같은데 힘내세요 페미님들!
,platina h,,
,,5,잘되나 봐라 해서 봣는데 실제로 별점테러를 제대로 방어하고잇네요? 화력부족한거같은데 힘내세요 페미님들!
ChdDSUhNMG9nS0VJQ0FnSUNLb2ZHdXRnRRAB,김동욱,5,이거 하나만 말해줄게 허위사실 유포는 법적처벌받을수 있다는거 알고나 있냐?? 무슨 커피에 먼지가 있다느니 되도 않는 소리 지껄이는 것들이 많은데 나중에 울고불고해도 소용없다
,김동욱,,
,,5,이거 하나만 말해줄게 허위사실 유포는 법적처벌받을수 있다는거 알고나 있냐?? 무슨 커피에 먼지가 있다느니 되도 않는 소리 지껄이는 것들이 많은데 나중에 울고불고해도 소용없다
ChZDSUhNMG9nS0VJQ0FnSUNLb0xxOWFREAE,pictures song,5,패미프리구역 페미들 돌아다니는거 사실 너무 역겹잖아요 보기에? 여긴 페미입장금지라 너무좋아요! 공기부터가 결이다름
,pictures song,,
,,5,패미프리구역 페미들 돌아다니는거 사실 너무 역겹잖아요 보기에? 여긴 페미입장금지라 너무좋아요! 공기부터가 결이다름
ChdDSUhNMG9nS0VJQ0FnSUNLd0xiUjZRRRAB,DONGWON “IiiiiIIIii”,5,커피 맛 중요하게 생각하는데 만족스럽게 먹었어요~ 친절하신 사장님 덕분에 온전히 커피 즐기다 왔네요~ 강추요!!
,DONGWON “IiiiiIIIii”,,
,,5,커피 맛 중요하게 생각하는데 만족스럽게 먹었어요~ 친절하신 사장님 덕분에 온전히 커피 즐기다 왔네요~ 강추요!!
ChdDSUhNMG9nS0VJQ0FnSUNLd0sySnVBRRAB,이동욱,5,이런식으로 문제생길 사람을 사전에 거른거면 선견지명이 엄청나신데요? 아마 뽑아줬어도 손님하고 싸우거나 이상한걸로 트집잡아서 성추행을 신고했을듯
,이동욱,,
,,5,이런식으로 문제생길 사람을 사전에 거른거면 선견지명이 엄청나신데요? 아마 뽑아줬어도 손님하고 싸우거나 이상한걸로 트집잡아서 성추행을 신고했을듯
ChdDSUhNMG9nS0VJQ0FnSUNxOG9MTWxnRRAB,박캡틴,5,화이팅입니다 청정지역 조만간 놀러가겠습니다 사장님  to언냐들에게  자영업자들 목숨 내놓고 일하는 사람 많아 언냐들 본인들 비계낀 하찮은 사상에 반한다고 테러 하는 행위는 공산주의 생각일 뿐더러 간접적 살인에 동조 하는거야 생각을 1분이라도 더해보자 언냐들 화이팅!!!
,박캡틴,,
,,5,화이팅입니다 청정지역 조만간 놀러가겠습니다 사장님  to언냐들에게  자영업자들 목숨 내놓고 일하는 사람 많아 언냐들 본인들 비계낀 하찮은 사상에 반한다고 테러 하는 행위는 공산주의 생각일 뿐더러 간접적 살인에 동조 하는거야 생각을 1분이라도 더해보자 언냐들 화이팅!!!
ChZDSUhNMG9nS0VJQ0FnSUNLd0lIaU9REAE,Guilty,5,분위기도 좋고 메뉴도 좋아요~ 가까우신분들은 꼭 가보시길 그리고 이상한 리뷰가 많은데 신경쓰지말고 가시면 됩니당!
,Guilty,,
,,5,분위기도 좋고 메뉴도 좋아요~ 가까우신분들은 꼭 가보시길 그리고 이상한 리뷰가 많은데 신경쓰지말고 가시면 됩니당!
ChZDSUhNMG9nS0VJQ0FnSUNLd0xpX0tREAE,이보민,5,팩트체크 하고 별점 봅시다. 전후 상황을 본 결과 페미사상은 존중합니다 . 다만 서비스업이니 어느 사상을 가진 고객이든 받는건 상관 없겠지만 같은 일할사람 뽑는것에 사상이 맞지 않은 사람을 굳이 월급을 쥐어주며 뽑아줘야 합니까? 맞지 않은 팀원을 굳이 돈을 줘가며 불편하게 함께 일할사람을 뽑는거 자체가 모순입니다. 사장으로써 당연한 행동이라 생각하니 생각없는 꼴 페미들에 휘둘리지 마세요.
,이보민,,
,,5,팩트체크 하고 별점 봅시다. 전후 상황을 본 결과 페미사상은 존중합니다 . 다만 서비스업이니 어느 사상을 가진 고객이든 받는건 상관 없겠지만 같은 일할사람 뽑는것에 사상이 맞지 않은 사람을 굳이 월급을 쥐어주며 뽑아줘야 합니까? 맞지 않은 팀원을 굳이 돈을 줘가며 불편하게 함께 일할사람을 뽑는거 자체가 모순입니다. 사장으로써 당연한 행동이라 생각하니 생각없는 꼴 페미들에 휘둘리지 마세요.
ChdDSUhNMG9nS0VJQ0FnSUNLb0o3SHlRRRAB,김삿갓,5,댓글에 페미가 욕하는게 보인다 = 올바른 가치관과 정상적인 사고방식이 있는 확실한 사람 당연히 커피든 음식이든 맛이 없을리 없음
,김삿갓,,
,,5,댓글에 페미가 욕하는게 보인다 = 올바른 가치관과 정상적인 사고방식이 있는 확실한 사람 당연히 커피든 음식이든 맛이 없을리 없음
ChdDSUhNMG9nS0VJQ0FnSUNLN09tLXpnRRAB,Ghost,5,No FM Zone이라니 정말 천국이군요 정상적인 남녀가 모두 즐길 수 있는 카페 같습니다~
,Ghost,,
,,5,No FM Zone이라니 정말 천국이군요 정상적인 남녀가 모두 즐길 수 있는 카페 같습니다~
ChZDSUhNMG9nS0VJQ0FnSUNLd0xhZVpnEAE,조민수,5,사장님 친절하고 알바분들도 친절해요 종종 들리는데 가까우시면 한번 가보시는거 추천드려요
,조민수,,
,,5,사장님 친절하고 알바분들도 친절해요 종종 들리는데 가까우시면 한번 가보시는거 추천드려요
ChZDSUhNMG9nS0VJQ0FnSUNLdmZQMWZREAE,HEON,5,사장님이 힘들게 돈벌어서 생계를 담보로 가게운영하는데 특정성별 혐오하는 사상을 대놓고 티내고 다니는 사람을 미쳤다고 뽑음? 그것도 서비스업에서?ㅋㅋㅋㅋㅋ
,HEON,,
,,5,사장님이 힘들게 돈벌어서 생계를 담보로 가게운영하는데 특정성별 혐오하는 사상을 대놓고 티내고 다니는 사람을 미쳤다고 뽑음? 그것도 서비스업에서?ㅋㅋㅋㅋㅋ
ChdDSUhNMG9nS0VJQ0FnSUNLd01XazZ3RRAB,이동원,5,"사람 취급도 아까울 하류인생 떨거지 하나 솎았다가 홍역치르느라 고생 많으십니다. 출퇴근길 반대편으로  3분거리에 있다보니 알기만 알았지 가보진 않았는데 차별주의자 잉여인간 솎아내시고 홍역앓이 하는 모습에 마음이 아파서, 당분간 커피사러 자주 가볼게요^^"
,이동원,,
,,5,"사람 취급도 아까울 하류인생 떨거지 하나 솎았다가 홍역치르느라 고생 많으십니다. 출퇴근길 반대편으로  3분거리에 있다보니 알기만 알았지 가보진 않았는데 차별주의자 잉여인간 솎아내시고 홍역앓이 하는 모습에 마음이 아파서, 당분간 커피사러 자주 가볼게요^^"
ChdDSUhNMG9nS0VJQ0FnSUNLd09qRTFBRRAB,safe,5,"사실 관계 확인도 안 해보고 인터넷 글 하나로 별점 테러. 언제까지 이런 일을 반복할 건가? 채선당 사건, 버스기사 사건에서 아무것도 못 배웠나?"
,safe,,
,,5,"사실 관계 확인도 안 해보고 인터넷 글 하나로 별점 테러. 언제까지 이런 일을 반복할 건가? 채선당 사건, 버스기사 사건에서 아무것도 못 배웠나?"
ChdDSUhNMG9nS0VJQ0FnSUNLd1BXNTZnRRAB,D’ontonio LLamas,5,사장님이 원하는 사람 쓰는게 뭐가 어때서 다들 난리래. 커피만 맛있으면 되지. 악의적인댓글 무시하시고 번창하세요!
,D’ontonio LLamas,,
,,5,사장님이 원하는 사람 쓰는게 뭐가 어때서 다들 난리래. 커피만 맛있으면 되지. 악의적인댓글 무시하시고 번창하세요!
ChZDSUhNMG9nS0VJQ0FnSUNLMlBfUlp3EAE,Changmok Shin,5,요즘 같이 어려운 시대에 한 줄기 빛 같은 곳이네요.. 페미청정구역으로 하루빨리 유네스코 등재되길 기원하겠습니다.
,Changmok Shin,,
,,5,요즘 같이 어려운 시대에 한 줄기 빛 같은 곳이네요.. 페미청정구역으로 하루빨리 유네스코 등재되길 기원하겠습니다.
ChZDSUhNMG9nS0VJQ0FnSUNLd05UX2FREAE,베르나르데새키,1,카페안에 남자들만 버글거리는 느낌이라  불편해요 . 아니나다를까 밑에 리뷰만 봐도 남자들이 더 선호하네요 .
,베르나르데새키,,
,,1,카페안에 남자들만 버글거리는 느낌이라  불편해요 . 아니나다를까 밑에 리뷰만 봐도 남자들이 더 선호하네요 .
ChZDSUhNMG9nS0VJQ0FnSUNLd0xTbERnEAE,키니,5,그 씨끄러운 집단들한테 사과하지마세요 그들은 진정성 있는 사과를 바라는게 아니라 그저 헐뜯을 대상을 찾고싶어하는 깨시민충들에 불과합니다 당신은 잘하고 있는겁니다!!
,키니,,
,,5,그 씨끄러운 집단들한테 사과하지마세요 그들은 진정성 있는 사과를 바라는게 아니라 그저 헐뜯을 대상을 찾고싶어하는 깨시민충들에 불과합니다 당신은 잘하고 있는겁니다!!
ChZDSUhNMG9nS0VJQ0FnSUNLd0o2WWRREAE,나는고래,5,맛있는데 왜 한번도 안오신 분이 그런 평하시는지 모르겠네요 저는 맛있었어요
,나는고래,,
,,5,맛있는데 왜 한번도 안오신 분이 그런 평하시는지 모르겠네요 저는 맛있었어요
ChZDSUhNMG9nS0VJQ0FnSUNLLXFPNEd3EAE,jake,5,응원의 5성 드립니다 사진들을보니 깔끔하고 좋아보이는게 방문하고싶을 정도네요
,jake,,
,,5,응원의 5성 드립니다 사진들을보니 깔끔하고 좋아보이는게 방문하고싶을 정도네요
ChZDSUhNMG9nS0VJQ0FnSUNxLWEzREJREAE,이오아,5,사장님 힘내세요. 비록 이카페를가보진못했지만( 언젠가는 갈수도) 벌점테러를 하는 이상한 사람들은 무시했으면좋겠어요. 화이팅입니다
,이오아,,
,,5,사장님 힘내세요. 비록 이카페를가보진못했지만( 언젠가는 갈수도) 벌점테러를 하는 이상한 사람들은 무시했으면좋겠어요. 화이팅입니다
ChZDSUhNMG9nS0VJQ0FnSUNLb1BEclJREAE,요화,5,너무 좋은카페~ 여기에 정신나간 애들이 별점테러해서 일부러 검색했어요~ 정신병자들은 어차피 무슨일을 해도 욕망 해대고 돈도 안쓸테니 관심끄고 열심히 하세요~ 예쁜애들은 잘만 올거에요 ㅋㅋㅋ 화이팅!!
,요화,,
,,5,너무 좋은카페~ 여기에 정신나간 애들이 별점테러해서 일부러 검색했어요~ 정신병자들은 어차피 무슨일을 해도 욕망 해대고 돈도 안쓸테니 관심끄고 열심히 하세요~ 예쁜애들은 잘만 올거에요 ㅋㅋㅋ 화이팅!!
ChdDSUhNMG9nS0VJQ0FnSUNLd002OHF3RRAB,김상우,5,일산 거주이신분만 리뷰 남기게 설정되야지 뭔 이상한 사이트에서 좌표찍고 괴롭히네요. 페미니즘이 사회적 약자를 위해 만들어졌다고 하시는데 자신과 의견이 다르다고 다수가 집단으로 한 사람 괴롭히는 모순을 견디는게 그들이 말하는 그것인가요?
